Crop,Nitrogen (N),Phosphorus (P),Potassium (K),Rainfall,pH,Temperature,Humidity
Bottle gourd,96,41,44,605.944703,6.457565,31.811444,65.422933
Bottle gourd,99,49,41,600.711785,6.222568,27.250288,73.916424
Bottle gourd,99,49,48,738.679455,6.201766,30.565863,68.283914
Bottle gourd,100,44,44,664.462521,6.396408,27.810396,76.316378
Bottle gourd,96,49,46,624.400044,6.543277,33.416095,73.970831
Bottle gourd,97,42,48,629.252434,6.605684,26.985971,71.482489
Bottle gourd,99,44,47,791.405077,6.345972,25.943351,73.278798
Bottle gourd,99,50,45,715.151074,6.63661,31.50751,68.803103
Bottle gourd,96,40,43,748.048743,6.423714,28.571,72.107063
Bottle gourd,90,49,47,666.011468,6.388949,32.634227,66.276593
Bottle gourd,95,49,43,649.838889,6.280962,31.413881,67.956652
Bottle gourd,96,46,40,743.706185,6.58872,30.639821,78.334749
Bottle gourd,99,48,45,653.073024,6.65605,25.257128,68.062532
Bottle gourd,100,49,49,656.845334,6.642,28.287404,71.238221
Bottle gourd,100,43,49,678.09583,6.473041,32.048605,65.72531
Bottle gourd,90,42,44,766.517818,6.426528,25.150128,66.09914
Bottle gourd,95,46,46,707.524718,6.503061,33.005651,71.001793
Bottle gourd,98,47,49,788.479107,6.242564,29.44811,65.372506
Bottle gourd,98,44,42,742.560093,6.630539,28.643408,60.205758
Bottle gourd,100,43,41,627.645941,6.389049,34.104587,71.590248
Bottle gourd,90,43,46,749.675292,6.225748,29.65328,72.23156
Bottle gourd,91,43,41,619.133816,6.487454,29.402671,72.005661
Bottle gourd,97,43,45,678.293106,6.516675,27.923386,71.035417
Bottle gourd,94,49,40,705.576912,6.597767,32.143808,64.94207
Bottle gourd,96,47,50,749.417594,6.386324,29.609496,72.881761
Bottle gourd,94,42,46,695.703227,6.692717,31.992537,76.84751
Bottle gourd,92,48,45,740.952246,6.66212,29.685074,60.23157
Bottle gourd,90,42,47,696.024833,6.394435,26.759356,60.66482
Bottle gourd,99,45,43,654.512322,6.386072,28.427008,66.635443
Bottle gourd,91,43,49,694.803026,6.64045,28.551418,66.030369
Bottle gourd,98,43,47,682.218128,6.580429,32.767846,66.627228
Bottle gourd,90,45,43,753.769581,6.332384,29.014122,76.94384
Bottle gourd,92,46,47,778.731217,6.57889,29.338024,74.213556
Bottle gourd,95,42,43,678.599702,6.668699,32.06408,78.198588
Bottle gourd,96,48,43,742.769275,6.583171,26.824997,78.960301
Bottle gourd,99,46,48,715.301132,6.634353,34.916842,71.452751
Bottle gourd,95,45,42,601.132374,6.313604,28.390557,67.299832
Bottle gourd,99,50,47,762.895251,6.353793,29.773761,71.314027
Bottle gourd,98,46,41,683.498978,6.439234,28.215238,76.787458
Bottle gourd,93,47,47,640.149196,6.542009,25.672018,60.359632
Bottle gourd,91,40,48,630.925403,6.244525,34.211884,69.375892
Bottle gourd,96,48,45,605.158725,6.28448,30.594805,79.324734
Bottle gourd,97,48,50,726.855438,6.273216,31.045885,77.25333
Bottle gourd,97,41,46,774.907443,6.415036,29.076462,77.931139
Bottle gourd,100,50,40,742.257187,6.584842,25.817774,78.734193
Bottle gourd,91,44,40,736.711961,6.361405,34.979389,65.539802
Bottle gourd,90,47,45,727.802841,6.488775,34.80876,63.007592
Bottle gourd,92,46,47,744.288791,6.298906,31.777582,73.542731
Bottle gourd,98,48,43,706.595415,6.476556,32.619193,63.950828
Bottle gourd,95,50,44,795.924197,6.461326,32.177034,61.353362
Bottle gourd,93,44,48,733.336367,6.225028,32.972176,62.775962
Bottle gourd,100,50,48,689.896706,6.234854,29.536976,77.467093
Bottle gourd,93,45,46,791.356082,6.489808,25.568196,70.622368
Bottle gourd,98,42,50,634.182096,6.334526,27.085737,79.150439
Bottle gourd,93,50,50,714.37686,6.313238,34.280609,65.551759
Bottle gourd,99,48,43,681.168156,6.276319,34.733162,71.065916
Bottle gourd,95,49,48,716.01887,6.211377,26.47642,67.739297
Bottle gourd,93,49,49,665.869636,6.225775,34.796519,75.441324
Bottle gourd,96,49,47,741.341798,6.35044,31.341674,74.267253
Bottle gourd,100,48,46,799.630731,6.455526,29.637797,63.638882
Bottle gourd,94,46,49,640.662604,6.617731,31.6939,74.136977
Bottle gourd,98,43,48,747.474766,6.65615,32.166321,69.179983
Bottle gourd,92,41,48,697.482408,6.66611,28.650163,65.813423
Bottle gourd,93,46,44,778.032315,6.431976,30.306018,67.605189
Bottle gourd,100,49,48,770.027281,6.484025,25.602998,66.238513
Bottle gourd,92,44,47,762.032322,6.588658,28.625167,75.755968
Bottle gourd,98,44,48,609.124633,6.300631,27.050447,72.162632
Bottle gourd,90,46,42,601.722655,6.497722,32.312493,63.639946
Bottle gourd,90,40,42,775.043152,6.67296,33.959583,65.226545
Bottle gourd,90,50,49,736.27179,6.393955,34.150618,71.190695
Bottle gourd,91,50,40,772.432853,6.450605,34.115323,65.980473
Bottle gourd,100,50,45,717.862208,6.566145,28.935762,74.990161
Bottle gourd,92,41,50,679.130803,6.338655,34.941672,70.820818
Bottle gourd,96,41,45,601.298524,6.232051,30.320322,61.537636
Bottle gourd,94,47,43,782.49705,6.498663,28.016682,69.854754
Bottle gourd,92,40,42,749.491018,6.48328,27.369821,60.977851
Bottle gourd,92,45,45,797.50885,6.441398,31.342646,75.698381
Bottle gourd,99,41,47,635.079919,6.415717,29.71422,75.550353
Bottle gourd,99,45,40,632.168711,6.683619,34.484281,74.282788
Bottle gourd,91,50,45,719.187145,6.290084,29.485908,76.187712
Bottle gourd,96,49,44,645.736284,6.374056,30.736745,74.841592
Bottle gourd,91,41,50,722.102567,6.429765,34.135108,71.962392
Bottle gourd,93,42,40,654.46292,6.41952,26.838045,77.421869
Bottle gourd,90,48,40,607.438809,6.30643,26.97363,66.158017
Bottle gourd,93,46,42,634.729645,6.369674,28.773482,60.715723
Bottle gourd,94,41,40,738.975757,6.386244,32.945805,66.319114
Bottle gourd,98,50,45,609.117363,6.356696,30.868597,78.029861
Bottle gourd,98,43,42,604.373398,6.374698,33.06013,66.914578
Bottle gourd,92,40,47,758.416568,6.672893,34.100361,75.170009
Bottle gourd,92,46,40,748.483234,6.62325,31.316718,78.612072
Bottle gourd,100,45,50,600.424323,6.412344,31.034905,77.706639
Bottle gourd,96,47,44,658.657757,6.613226,33.102091,72.02864
Bottle gourd,97,43,49,605.453215,6.327295,25.099512,61.488237
Bottle gourd,97,46,48,724.531569,6.305466,34.206723,65.201438
Bottle gourd,96,42,47,654.980988,6.63215,32.123178,67.042965
Bottle gourd,95,47,50,621.565963,6.411888,29.408116,76.852516
Bottle gourd,92,46,46,695.111841,6.483452,26.511663,78.730361
Bottle gourd,94,49,48,772.840986,6.299831,26.495292,67.402846
Bottle gourd,91,43,45,643.728055,6.545008,30.642164,70.662951
Bottle gourd,93,45,49,717.080829,6.401288,31.564315,70.653412
Bottle gourd,94,48,41,654.208663,6.639575,30.429477,63.44524
Bottle gourd,98,41,44,709.027684,6.614314,26.507855,74.92756
Bottle gourd,90,49,45,613.920909,6.45612,34.278184,66.044602
Bottle gourd,91,44,50,731.469096,6.628144,28.404924,77.361531
Bottle gourd,90,44,44,654.357469,6.214151,25.939301,73.002508
Bottle gourd,91,46,42,626.465805,6.250061,29.836876,60.411874
Bottle gourd,91,43,43,676.249879,6.375464,29.353755,73.88924
Bottle gourd,98,41,42,647.743137,6.355139,27.599584,61.12255
Bottle gourd,100,45,40,696.212719,6.210149,31.342573,62.224263
Bottle gourd,97,41,43,721.317575,6.235784,25.167646,67.179413
Bottle gourd,97,47,45,708.274492,6.603857,26.936294,61.185225
Bottle gourd,97,42,47,701.927957,6.219988,31.32308,71.066692
Bottle gourd,100,40,45,669.534415,6.210738,32.193628,78.802369
Bottle gourd,96,47,40,751.236813,6.254624,29.323309,73.821879
Bottle gourd,92,44,42,666.570653,6.415149,31.479171,75.180117
Bottle gourd,93,45,47,708.253649,6.41688,27.931169,73.9837
Bottle gourd,94,50,48,674.595166,6.264158,25.081358,65.929978
Bottle gourd,100,47,43,781.721756,6.658056,27.440956,65.267702
Bottle gourd,91,45,48,683.547779,6.561224,28.885945,73.316452
Bottle gourd,92,41,49,702.27873,6.326503,33.037234,74.207798
Bottle gourd,93,44,41,726.535302,6.474081,28.282862,62.331249
Bottle gourd,100,47,44,716.817831,6.584459,32.50948,67.743898
Bottle gourd,95,49,45,669.014067,6.238899,34.535769,65.140998
Bottle gourd,90,45,42,647.279293,6.270716,28.432064,67.909116
Bottle gourd,97,47,46,631.160813,6.408088,31.401961,69.235036
Bottle gourd,90,50,43,693.346556,6.634613,26.256711,79.359854
Bottle gourd,92,47,49,603.558506,6.512242,30.671664,70.70944
Bottle gourd,90,46,49,715.828665,6.493441,28.532174,60.231803
Bottle gourd,95,47,49,611.215706,6.614527,25.435649,68.010199
Bottle gourd,96,43,47,605.727507,6.404989,25.251592,74.561744
Bottle gourd,95,48,43,768.555173,6.351304,28.949643,71.896356
Bottle gourd,96,49,41,626.589887,6.644176,30.124693,68.491195
Bottle gourd,98,47,49,771.521949,6.460989,30.218789,61.268861
Bottle gourd,92,46,46,786.628202,6.592575,32.284783,66.283084
Bottle gourd,91,50,47,717.331583,6.227674,28.471609,61.343059
Bottle gourd,92,40,49,727.321045,6.414492,25.362649,71.611491
Bottle gourd,94,49,44,651.792544,6.415795,32.146216,68.851765
Bottle gourd,100,44,41,772.065491,6.637039,32.002052,75.605823
Bottle gourd,96,43,47,675.438528,6.370895,26.57446,72.109947
Bottle gourd,100,50,49,614.784841,6.263114,33.407924,79.294434
Bottle gourd,91,43,45,689.411098,6.696527,27.925711,64.633833
Bottle gourd,90,44,46,635.306887,6.339656,34.042378,75.912051
Bottle gourd,92,43,40,673.59072,6.384155,31.044672,77.084885
Bottle gourd,98,49,49,792.436129,6.488819,31.928208,65.689378
Bottle gourd,91,40,48,626.931819,6.421278,32.901369,67.444773
Bottle gourd,90,49,40,639.519614,6.419545,34.891691,78.159644
Bottle gourd,92,42,48,648.654067,6.301268,28.123959,61.311497
Bottle gourd,100,48,45,695.264884,6.598906,27.973757,61.292157
Bottle gourd,92,50,46,683.91622,6.257128,25.265489,66.854452
Bottle gourd,99,43,41,790.860962,6.395222,30.265425,63.50517
Bottle gourd,92,43,45,646.261267,6.566707,30.786775,70.28473
Bottle gourd,90,42,48,689.064625,6.393463,32.515205,69.886371
Bottle gourd,97,40,44,714.402279,6.560417,27.983589,74.595304
Bottle gourd,96,47,49,694.393566,6.241669,29.176214,61.515957
Bottle gourd,90,42,46,642.448889,6.401701,25.847471,64.337285
Bottle gourd,92,45,40,646.805666,6.3037,33.833489,78.819768
Bottle gourd,94,40,46,786.646862,6.268199,29.46685,63.547119
Bottle gourd,91,50,41,633.268646,6.456665,31.443337,79.77789
Bottle gourd,92,40,41,703.451513,6.211546,26.406254,68.431607
Bottle gourd,96,42,45,625.276566,6.456004,29.686184,63.375173
Bottle gourd,99,44,46,731.094831,6.382558,31.491818,68.507739
Bottle gourd,91,50,46,772.840586,6.267406,33.547352,63.953877
Bottle gourd,95,47,41,762.907461,6.561447,27.337039,71.243211
Bottle gourd,93,41,43,607.125734,6.491923,30.001037,79.664344
Bottle gourd,96,48,47,661.65416,6.462695,32.765473,71.208851
Bottle gourd,97,50,45,786.795588,6.414793,33.665376,79.84935
Bottle gourd,98,43,45,619.815848,6.699478,30.566895,75.517327
Bottle gourd,94,41,50,749.702082,6.513578,27.748362,79.891649
Bottle gourd,100,50,49,609.826702,6.462104,28.080745,65.307194
Bottle gourd,91,45,41,797.710037,6.208239,31.521315,77.218967
Bottle gourd,93,50,50,767.877273,6.470484,30.802611,69.171342
Bottle gourd,90,48,42,773.64173,6.297318,26.901662,75.293982
Bottle gourd,96,44,50,733.230998,6.30999,32.08618,77.394481
Bottle gourd,93,42,47,606.656997,6.434119,32.68534,73.189687
Bottle gourd,93,43,47,612.029177,6.567228,29.071615,65.307679
Bottle gourd,90,40,42,600.967177,6.407248,30.329633,62.442941
Bottle gourd,98,43,42,624.359506,6.279712,28.841602,71.468721
Bottle gourd,97,48,43,624.051132,6.653051,26.548875,72.075805
Bottle gourd,98,46,43,770.75958,6.349834,33.175745,68.163135
Bottle gourd,91,43,48,774.841563,6.686749,27.808346,67.654789
Bottle gourd,98,48,41,771.617066,6.334015,34.34901,67.212037
Bottle gourd,90,50,47,707.373447,6.220324,32.877091,61.881078
Bottle gourd,92,50,48,741.231539,6.563734,34.425005,61.771382
Brinjal,84,6,32,719.430107,6.434898,34.782348,54.635898
Brinjal,90,10,35,799.423122,6.422712,28.322714,62.904069
Brinjal,80,13,35,702.730661,6.503505,28.314311,54.606279
Brinjal,83,14,32,697.45743,6.630951,33.947199,44.104615
Brinjal,82,6,36,681.836083,6.479754,32.463908,54.90693
Brinjal,89,15,39,635.470169,6.504432,34.476335,54.57094
Brinjal,88,13,32,698.536758,6.509136,33.943247,49.77456
Brinjal,88,6,39,771.842794,6.690963,28.005137,42.485304
Brinjal,81,9,40,651.762487,6.624675,26.182081,44.27944
Brinjal,82,14,34,742.83731,6.674763,31.289325,60.900774
Brinjal,85,9,37,638.504771,6.582695,26.920974,52.108414
Brinjal,85,9,30,658.422132,6.559025,28.28359,63.501213
Brinjal,86,13,32,717.926731,6.474378,29.274679,42.956363
Brinjal,83,13,35,695.581516,6.408651,30.81784,54.460863
Brinjal,89,6,32,649.665948,6.53733,25.009698,41.558754
Brinjal,90,12,40,633.002592,6.457089,26.328584,45.853073
Brinjal,88,9,35,685.209771,6.645332,26.942535,41.031572
Brinjal,85,11,31,662.409221,6.572306,26.8805,42.394629
Brinjal,89,7,36,623.041527,6.497806,27.602704,44.233884
Brinjal,85,10,37,671.578966,6.612198,34.107053,48.995804
Brinjal,86,7,37,770.759529,6.416407,31.401471,40.455665
Brinjal,89,12,38,784.031928,6.643476,31.343404,49.123384
Brinjal,88,8,36,756.435897,6.53588,28.090859,57.319326
Brinjal,80,10,35,641.373431,6.472967,33.767624,49.208667
Brinjal,84,9,37,717.514965,6.599013,29.35311,65.783447
Brinjal,84,6,32,765.286934,6.667482,25.396165,40.554949
Brinjal,83,9,30,732.601854,6.470196,27.574918,53.016858
Brinjal,90,14,33,748.70099,6.660443,27.993531,63.43573
Brinjal,81,14,32,670.211403,6.448699,30.963852,65.340066
Brinjal,83,10,32,786.427939,6.550861,31.299968,69.038178
Brinjal,86,13,39,697.218089,6.627674,30.97011,40.851551
Brinjal,84,11,36,710.392073,6.407569,30.303369,60.46592
Brinjal,83,9,30,666.224575,6.524994,31.127903,60.110705
Brinjal,90,5,30,773.455282,6.593963,29.458286,60.339771
Brinjal,81,6,40,663.166772,6.571709,30.121466,52.545614
Brinjal,87,15,34,692.896826,6.432603,26.79682,50.458789
Brinjal,87,11,39,714.430512,6.624523,25.562791,61.899353
Brinjal,83,8,31,608.623135,6.481662,29.884468,44.787853
Brinjal,88,8,36,795.72947,6.437882,30.07719,66.811858
Brinjal,85,12,31,675.166392,6.601716,30.279683,41.757352
Brinjal,87,10,35,736.105717,6.505431,32.313228,43.829946
Brinjal,83,5,33,680.617282,6.637746,28.315395,66.081261
Brinjal,86,8,39,751.164981,6.496329,28.855357,57.520478
Brinjal,80,7,38,729.351725,6.456012,26.569717,55.612159
Brinjal,82,6,37,645.151198,6.50637,27.323492,42.139324
Brinjal,84,11,30,660.138042,6.402853,25.090543,66.152184
Brinjal,81,7,34,604.348693,6.416041,30.32043,48.80446
Brinjal,85,13,33,786.569505,6.476853,26.234257,40.317963
Brinjal,83,8,34,789.613317,6.441926,32.02718,49.997077
Brinjal,84,9,36,657.159446,6.650625,27.547423,41.390554
Brinjal,85,12,38,616.48832,6.450263,27.347776,56.901538
Brinjal,90,15,34,679.193543,6.467448,34.9352,52.108215
Brinjal,82,5,31,709.477289,6.49185,27.775901,48.850771
Brinjal,86,12,39,633.010443,6.607031,28.063607,61.960417
Brinjal,81,6,32,692.236885,6.413201,27.271761,47.074607
Brinjal,86,8,33,675.232497,6.562563,32.803467,41.487974
Brinjal,80,6,36,677.560999,6.529103,33.509367,63.151865
Brinjal,83,8,40,763.023567,6.510001,30.02887,42.706712
Brinjal,82,15,37,774.8312,6.620637,32.563569,40.549855
Brinjal,83,6,35,716.078947,6.430662,33.877043,51.382162
Brinjal,87,6,35,749.265261,6.404661,29.18428,43.990553
Brinjal,86,9,37,705.698947,6.617031,28.157987,61.153958
Brinjal,86,12,34,615.823889,6.515125,32.198718,48.617879
Brinjal,88,10,38,605.946456,6.531766,31.955267,47.298606
Brinjal,80,6,33,768.515167,6.446611,34.464212,68.446838
Brinjal,85,11,32,625.01176,6.429034,29.731261,53.367964
Brinjal,89,8,33,608.619269,6.424142,31.947786,65.837765
Brinjal,84,12,33,674.117206,6.604403,31.120902,66.945609
Brinjal,86,9,40,679.583614,6.680445,32.459972,51.59801
Brinjal,89,13,32,662.415245,6.628456,31.512091,44.899126
Brinjal,80,13,39,604.331505,6.608881,32.511897,42.389317
Brinjal,83,5,35,682.900766,6.614794,27.139374,40.799928
Brinjal,89,6,33,687.438643,6.518819,31.561059,53.008996
Brinjal,83,8,34,674.558957,6.608377,34.983806,62.832504
Brinjal,90,7,34,786.030355,6.41101,29.460436,66.657246
Brinjal,81,8,32,765.167462,6.42575,26.22136,54.732678
Brinjal,85,12,33,647.703257,6.627428,34.92007,59.822861
Brinjal,83,10,37,714.083007,6.581841,31.38778,59.160987
Brinjal,80,6,37,720.93611,6.649452,30.420121,54.84833
Brinjal,86,15,40,763.46868,6.68463,26.799046,44.828907
Brinjal,84,6,40,793.756816,6.502494,33.243226,42.871092
Brinjal,85,11,38,612.115773,6.547211,30.746362,63.798829
Brinjal,85,10,35,631.481789,6.687379,32.725335,55.932536
Brinjal,90,5,35,718.823466,6.500899,28.154514,45.469744
Brinjal,87,8,40,690.918727,6.687734,25.711745,56.438136
Brinjal,90,10,40,643.840682,6.64159,27.539272,58.726153
Brinjal,81,14,39,704.106665,6.407896,31.390289,45.120835
Brinjal,86,12,31,664.878111,6.604465,34.044733,58.419183
Brinjal,83,6,40,611.319318,6.569105,31.785324,43.112026
Brinjal,83,6,38,640.011426,6.54574,32.82216,45.311822
Brinjal,87,9,33,670.9706,6.624072,25.230796,41.743712
Brinjal,82,15,38,666.302949,6.652998,33.161412,69.380559
Brinjal,83,15,32,761.343257,6.560464,30.902998,48.620885
Brinjal,84,15,38,790.794133,6.604705,27.870916,68.259904
Brinjal,83,12,33,699.895334,6.65728,26.035478,41.957433
Brinjal,88,14,37,767.198419,6.653737,27.583857,67.00277
Brinjal,83,15,34,670.046674,6.591439,34.821039,62.35561
Brinjal,90,8,32,700.849564,6.485195,33.831901,69.710131
Brinjal,87,9,39,751.640083,6.647287,33.186055,46.773332
Brinjal,86,11,37,629.584195,6.639642,34.62373,55.633245
Brinjal,85,14,38,693.146768,6.67932,28.243506,67.583276
Brinjal,86,10,39,618.499938,6.592208,29.064365,55.227664
Brinjal,85,14,30,607.333895,6.676809,26.737765,59.929594
Brinjal,90,13,35,761.671817,6.447005,33.794939,58.268894
Brinjal,84,14,32,779.561704,6.406247,27.104286,46.0619
Brinjal,86,9,39,616.338714,6.469614,32.990931,65.099667
Brinjal,85,9,33,667.427161,6.56375,27.59306,53.052131
Brinjal,86,13,39,797.737558,6.425987,29.694956,66.158655
Brinjal,85,14,39,756.43066,6.479953,34.286523,68.51559
Brinjal,82,10,39,618.50318,6.675601,33.798335,59.545122
Brinjal,86,10,39,728.995262,6.610826,30.305322,51.878322
Brinjal,89,6,38,714.386753,6.646524,25.907541,49.011809
Brinjal,88,6,36,663.401081,6.571839,29.446888,65.109028
Brinjal,86,9,38,630.859369,6.464212,32.990506,45.765313
Brinjal,88,13,34,600.897312,6.513377,27.711537,63.747079
Brinjal,83,11,35,758.888947,6.56415,34.382541,65.810513
Brinjal,89,11,39,778.403208,6.599017,32.798792,41.770214
Brinjal,86,14,38,764.411051,6.666966,25.997885,50.811485
Brinjal,87,5,30,624.053142,6.569418,28.465993,59.551289
Brinjal,87,6,30,697.245135,6.447954,31.384911,55.326894
Brinjal,83,11,39,651.639877,6.464794,25.004048,54.89884
Brinjal,85,11,32,659.551826,6.462588,29.747767,46.127997
Brinjal,82,8,34,604.175554,6.527622,34.965778,52.465074
Brinjal,90,12,34,789.260093,6.623106,34.624646,59.658528
Brinjal,83,9,35,787.14755,6.459241,33.170161,46.789946
Brinjal,90,6,34,607.885927,6.412612,32.904813,51.303635
Brinjal,80,7,35,760.756273,6.555114,31.189019,64.984311
Brinjal,82,11,39,744.818684,6.694062,31.920867,45.735927
Brinjal,82,10,39,673.284472,6.410562,33.536548,67.0289
Brinjal,82,12,33,658.910888,6.673885,30.113273,54.971753
Brinjal,81,11,36,750.750139,6.693847,28.020882,65.258942
Brinjal,89,9,31,738.612098,6.405051,25.00575,50.526716
Brinjal,83,8,39,797.024623,6.427659,28.131013,54.890323
Brinjal,81,8,30,752.729256,6.648053,27.10604,62.197579
Brinjal,83,10,35,688.853125,6.687558,26.701662,44.831124
Brinjal,87,6,35,761.690618,6.48359,34.952446,48.939192
Brinjal,89,6,39,755.604012,6.415404,32.045469,54.178496
Brinjal,83,11,30,726.724757,6.461392,33.797501,44.637183
Brinjal,84,6,38,643.169253,6.536354,27.005979,49.29025
Brinjal,88,15,35,669.242153,6.549619,26.076178,60.560378
Brinjal,89,6,39,657.240745,6.634817,30.484083,40.760734
Brinjal,82,12,39,630.983794,6.598556,30.009679,53.382272
Brinjal,85,12,33,746.634264,6.441459,32.468184,46.162232
Brinjal,82,8,37,607.983882,6.691793,25.008271,67.893234
Brinjal,90,10,33,782.278739,6.524665,31.918876,62.843858
Brinjal,90,8,31,636.537185,6.403787,30.506979,43.655283
Brinjal,88,6,36,753.878876,6.512543,28.844808,60.773247
Brinjal,80,9,40,734.908482,6.512866,31.720511,58.149733
Brinjal,89,12,36,654.353929,6.458907,25.008852,68.833182
Brinjal,86,9,36,750.044565,6.439914,31.007184,53.449914
Brinjal,80,14,32,792.624862,6.611965,26.587506,69.196482
Brinjal,85,6,39,773.738121,6.682216,28.410935,46.7271
